,Los Angeles,San Francisco,San Diego,Las Vegas,Phoenix,Seattle,Denver,Miami,New York,Chicago,Boston,Washington DC
2018-03-01,0.0032854211637405317,0.003449505406367237,0.0016832555109733693,0.01100822480597441,0.0075686770916973956,0.008686152224178345,0.0021573076348559983,0.003310564403028682,-0.0017911630491758146,0.001946840577673692,4.477378869438553e-06,0.0032601191623469195
2018-04-01,0.003610553347749512,-0.0015542074047855126,0.0034234519188556245,0.010972616463330587,0.004108524041631867,0.011993129129648894,0.004219755207582221,0.0020168281676411492,-0.002191020732245752,6.355183943473897e-05,0.006007464562730824,0.0015967009376014474
2018-05-01,-0.0003775675803672218,0.008291996350332509,0.001363265957051052,0.007566675971684589,0.006424197158811484,0.01379946335566995,0.004396067530027192,0.005054753618452201,0.0010313688143519517,0.0008814401486050283,0.004383233032473566,0.0008659410915896615
2018-06-01,0.003131509307845448,0.005723936018936504,0.0041605268989337585,0.010243736622521649,0.004505205464665041,0.005365057951502106,0.0033641123179719568,0.005475564273208944,0.0012190294171716687,-0.0001003857807887476,0.0030863659800015597,0.0013738211123044408
2018-07-01,0.002167454666385904,0.006608354697430485,-0.0003240153768241383,0.010575192566345315,0.005411145368112047,-3.41540879037483e-05,0.004334844720701669,0.004181364958014688,0.0005995011559967178,0.00030099757468948773,0.0011215884415780586,0.0028645900120121137
2018-08-01,0.00371505765204172,0.0035695050019644015,-8.54746502784165e-05,0.012223515313336986,0.0021066489132148813,-0.006939029342927561,0.0040802143957439085,0.0020566162653139486,0.0036432901594898315,0.004590635714704083,0.0025038384554307846,0.002478767355066802
2018-09-01,0.00045190677316364614,0.006188485487161222,-0.0006553500498752696,0.00818810783608459,0.009127102472014759,-0.002268543692550473,0.004243377274780524,0.0016057387386398947,0.0037152463198057983,0.005222817612431596,0.0033226192543300836,0.002917993194680557
2018-10-01,0.003522302985472292,-0.00250941111307712,0.0022933026436045,0.007894447320810238,0.008834909123959678,-0.0005928502794965151,0.0035963624890849033,0.0027179160963397564,0.003638483304354123,0.0035247085191949523,0.0057593358790373195,0.003298234360844754
2018-11-01,-0.0009594467122339134,-0.003513516398839567,-0.0002899773329398947,0.004477853891470707,0.007993313022730542,0.0005007634188551879,0.0017928092063850265,0.004912596078162634,0.0027078799179001134,0.002302318538233372,0.00404007597835121,0.003424341310880319
2018-12-01,0.004293225121810629,-0.00832145863242939,-0.0009513711546793591,0.0050300943575321,0.005126538392842939,-0.0002799353464572052,0.0035027040452682012,0.004132677826539366,0.0024512055837981883,7.547244994254854e-05,0.0009685460713511063,0.0015750559710618894
2019-01-01,-0.003864152821520306,-0.004323964291826132,-0.0015020280216683224,0.0013041772068036472,0.0034815866495396808,-0.0007516761722551335,0.0038228273782550115,0.004215005945841455,0.0019400950102790304,-0.0009621365288087214,0.0008763236912283645,0.002634642537693299
2019-02-01,-0.0018815506967797546,-0.0015636765173723255,0.002351999953022599,0.004040097306564627,0.001236811751827105,-0.0025469837390966754,0.006526134760107993,0.003470888605767941,0.002741985024250715,0.0017588120020852749,-0.0004558366465425845,0.0021299527532343543
2019-03-01,-0.001996974059289891,0.000926732388165652,0.0004914184483038042,-0.0035005415796546258,0.0014187785768338124,-0.004447335603082303,-0.0036021683731757292,0.0026212444831683612,-0.006246764257915038,-0.002767158417760429,0.0046659130248825065,0.0007789447477106748
2019-04-01,0.003676147643290051,0.0044549018730735135,-0.0021684799946117828,0.00043385700283504747,0.0021624055583402413,-0.003851045363753136,-0.0003672624922806955,-0.00160545949073998,-0.0010597069143269966,0.002134965144981793,0.005798736388347159,0.0012199637121004248
2019-05-01,0.004522678450701312,0.0004707944023074617,0.005668405205255134,0.0008496073376307312,0.0024198387227749585,0.0018462843364623893,0.0016671855741974273,-0.0008196820722876641,2.5620114998847754e-05,-0.0004875255816498836,0.0013522048272101017,0.0026215604957311456
2019-06-01,-0.0008399125706989308,0.004113526082098806,0.006098884128179494,0.0009620466263513539,0.004868369235422998,0.005445156749598112,0.0020484342713313897,-0.0007577461223713389,-0.00150421814322943,0.001644464713184357,0.006001718992004967,0.0022683240990899467
2019-07-01,-6.652163012965673e-05,0.00020957886254002744,0.007649546816822506,0.002930773111170515,0.006141036062919936,0.008071379345531149,0.0022775126718210803,0.00350135225464987,-0.0009546606726514861,0.00047603195939482923,0.002555552642308001,0.0011774359279528301
2019-08-01,0.0036336327836812288,0.0030182163155665354,0.0033774098730481317,-0.001103185722814204,0.007672428312142765,0.007173923626003331,0.0034767048159749514,0.003977488601987433,0.0033425064776781976,0.001774204409248803,0.003963270523133833,0.002837986301096107
2019-09-01,0.007372085820952057,4.941825626447738e-05,0.005580742415346895,0.004318213980549546,0.006905670415123133,0.008320772533160214,0.005757088025204915,0.004321038582444148,0.0030854571095788597,-0.0042920905660358555,-0.0005137423794648877,0.0030619221479271097
2019-10-01,0.0065519156946129975,0.002552438844953153,0.0030244859280530445,0.0029675400763216064,0.007756505744574316,0.007064170630372457,0.00693374919388523,0.004935889115857517,0.0037356003748838518,0.000774939637650629,0.005447460342414612,0.005674361293005026
2019-11-01,0.006591257217803959,0.00639182182388387,0.010870790481841253,0.008762412783021034,0.008990597538241607,0.007631755831459142,0.005549386416532354,0.0036962474240398446,0.0010317930017340604,0.0007675777065763167,0.00786278641482352,0.005092116286658177
2019-12-01,0.003937766688526745,0.007611281818011628,0.006596361375737603,0.004910463986238289,0.011795648088307908,0.00818551814768731,0.004297694098563065,0.004150802059666114,0.0036905695937079486,0.005979684858697043,0.0070031614413343934,0.004301858280619575
2020-01-01,0.0032196519935914214,0.0040249038247914815,0.003471258832075552,0.007991863161056711,0.007902048106162463,0.008715553504886397,0.0038901977037983926,0.0021463315721028664,0.002230745502723064,-0.0031637066076859455,0.0016039451759459755,0.00464359790708424
2020-02-01,0.0005632314181385212,0.002432467019127804,-0.004356581506836488,0.007248150989348501,0.005411084562246593,0.004788392069680736,0.0027911081849263386,0.00786905139277505,0.00810179764010499,0.004228462066602434,0.0023734956250254235,0.002719578216970664
2020-03-01,0.001461892399649889,9.446439938587403e-05,0.0021228121159659885,0.003385694455705357,0.006946750481571229,0.0028398405541385507,-0.0024291566434950784,0.0035673802183986414,-0.002353466922415559,0.005206055527531506,0.0031732159507524837,0.001447463707830332
2020-04-01,0.0007225575316063271,-0.006735809938183679,0.003443731328569788,0.002488194659512555,0.007681322613619868,-0.0013511342657998027,0.0008517785688091362,0.0025682002285509764,-0.0010208748498456988,0.00022119411161747315,8.32465394755566e-05,-0.0020498188168399656
2020-05-01,-0.001028464022980291,-0.004108761630244762,0.00020515141854682284,-0.003564924861073515,0.0026279026044697673,-0.0017518327405487977,0.0009096748337245053,-0.0006566355220787301,-0.0026349102075661213,-0.0011082357689868871,0.00034346252801142896,-5.2680982476127625e-05
2020-06-01,0.0031846890768822966,-0.0013267386711914853,0.005807636655284609,-0.008113708399761665,0.004583108942573411,0.00380441404603471,0.003253145269379143,-0.0026334068875973893,-0.0011667641561362574,-0.0059148260944276165,-0.0008407875737811432,0.0031762313663858954
2020-07-01,0.014991949100306101,0.012523714912997308,0.013076830724518373,0.002781948911668275,0.008664803756000872,0.013068571460062017,0.006608805981652033,0.004574404085015749,0.0038421684563161307,0.007939095190643064,0.012103123739798605,0.011824302903022055
2020-08-01,0.019054404165186112,0.019061735956130255,0.024697012560966902,0.012110267042898304,0.014767215401772615,0.02195642297634759,0.013290937703787309,0.01083540113717607,0.016245091384684995,0.014787895980457488,0.01712901477984241,0.015486502292563875
2020-09-01,0.016135059951584596,0.02062201421244292,0.023718177817539488,0.011438822681890448,0.02193797268241604,0.023923234602580168,0.013470911697122334,0.013384949138515623,0.018173675003158918,0.016181947557985188,0.019704369503622976,0.015689235941617197
2020-10-01,0.013913790392108716,0.019724729989638812,0.02316628314667435,0.013917617535179172,0.01970772102356322,0.02096841491870971,0.017144275673142584,0.01670147458962168,0.020577800337088448,0.012795144325202568,0.020823101157020574,0.015651025565475818
2020-11-01,0.012868433131018486,0.014216070842555384,0.01712185792902643,0.012896138670765112,0.01921890153928918,0.017315705781326685,0.015878293714313152,0.015189245780732108,0.021325901096623134,0.010147308676005995,0.017734724039704997,0.012812151886725909
2020-12-01,0.013365253038262193,0.010107638596821067,0.013962861857180098,0.015784657375643718,0.018096084265506684,0.01611257866210747,0.01517411489952969,0.016173379937477472,0.017115766978855973,0.009458085851111298,0.016089067994864203,0.012185614868561512
2021-01-01,0.010520695954343573,0.012462136038607685,0.014557753022716335,0.0159326628482499,0.020975591888840794,0.01511832625904197,0.012165434502564354,0.014686927094000879,0.01563461013032086,0.0092796377157367,0.013088614928974174,0.010032367064694903
2021-02-01,0.00971713826815801,0.0088188420489701,0.017873441100338505,0.012148826841290372,0.017315987764805252,0.01632134875735014,0.013518399830865446,0.013093157437596092,0.012480124587389785,0.004583832004487309,0.01078048393172204,0.007991959544803473
2021-03-01,0.012370874952736477,0.009420811260573148,0.018399466705310674,0.015967743042963223,0.029095894198037042,0.021843135414150616,0.01570895110641035,0.014777188480480596,0.007517515802834218,0.008522292948655252,0.012995157674115632,0.00901636077244694
2021-04-01,0.011280853875579755,0.01755314324962476,0.021988748411144954,0.01737847774046486,0.026132703513403355,0.01968750310231604,0.015382715809131087,0.018521042791065145,0.009710272219340288,0.008775948377889087,0.009914624136138084,0.011455551910138029
2021-05-01,0.017685032349705754,0.0223040416650222,0.024459483504717383,0.022543012462001633,0.030058398166086242,0.020857267970459725,0.018250684265947337,0.01942089233806521,0.011552727661733986,0.009248465772588421,0.00975877830158356,0.010118997261347573
2021-06-01,0.018425307581499517,0.030382004694784692,0.025829263961879567,0.028243926447909518,0.0317295749491322,0.018307143988335328,0.022175628911133227,0.02641170474436083,0.0085133144204661,0.009196772180988022,0.009481761979749814,0.011113230376135874
2021-07-01,0.019063738791976093,0.014027129933332771,0.021524110407638464,0.024440878417286482,0.033827441721811846,0.017032714655914827,0.021327443411128577,0.023996616770124657,0.010583155170400982,0.008793122417705357,0.014040062446822432,0.009083916580463258
2021-08-01,0.015119484779166026,0.014867078313917759,0.013218340791536276,0.023047601211194646,0.022876716733239322,0.01272974023592166,0.016079331337546687,0.022993309536337936,0.009436363137639514,0.010215997046970848,0.009523509715847034,0.00823049101481299
2021-09-01,0.016357776710944183,0.009105703740476034,0.014945700976730647,0.01976691079068149,0.020292735811658025,0.01512210355058996,0.011708385252480635,0.024923341396779763,0.008807865839778106,0.009853480338651632,0.012768790970033805,0.005097506893261716
2021-10-01,0.01688655224745572,0.009805628773013941,0.017536739885832597,0.020660656792343968,0.014573557485322075,0.01682244648088793,0.009928026834657544,0.021744034394542977,0.009027272875304915,0.010145055432962291,0.0061048062115007795,0.004330673406729213
2021-11-01,0.016680971648441734,0.012663354566065044,0.019220776394822003,0.015263490777950972,0.018668830232209777,0.02261152689450241,0.014305445795614657,0.022793115565248545,0.010824307252559562,0.012109259464619937,0.00388714891059716,0.007377428652287188
2021-12-01,0.014083095451672412,0.0157099385656867,0.024638936906899778,0.014795026073473716,0.020625122976965393,0.021924867626429867,0.016990784590487085,0.02177776807546472,0.013837654896080576,0.014628593773428067,0.0152826310977634,0.00950596862723918
2022-01-01,0.016534586961297837,0.02908573231372724,0.025233524851176803,0.0220566457403486,0.021886838503542005,0.020916623339611196,0.01684357199797404,0.020851101352941326,0.012449454282553285,0.010686122381583507,0.012025806443809905,0.014602183718863238
2022-02-01,0.02661161768370235,0.02265305311845567,0.031280840571284996,0.022476887446172045,0.018144777752862717,0.030407311901858858,0.024534413634710095,0.026106204521247456,0.01661829672739157,0.012871848555990661,0.02149905681399633,0.014102062446327501
2022-03-01,0.020700747488342497,0.017816653583549558,0.02060074072118523,0.022791451659597062,0.024859274025968325,0.02999495471361424,0.02643891779784746,0.03196360085380201,0.01193480463293528,0.005249120210714109,0.014213427404019319,0.015757219507243514
2022-04-01,0.011781478407818957,0.006548840070369044,0.012114910574267723,0.016379977624143782,0.01733222463816486,0.006848274915604913,0.013965921335901355,0.02738174170389862,0.014341512086488928,0.00912071117400659,0.012449044184585922,0.009611686016114396
2022-05-01,0.006538953753155052,0.0047597491869186825,0.0002472272562568101,0.013628372213256856,0.01735621845692248,-0.000970535577617837,0.006127598016296698,0.024016106943515636,0.011683729088333594,0.008850563728933558,0.013503352458583917,0.005606912863803215
2022-06-01,-0.004708017115828578,-0.009211287514352962,-0.00584787114732388,0.009438515076703569,0.006296574927867837,-0.01666266629430213,-0.0016382261488200323,0.01840811559486344,0.009079378728118925,0.010239599972349245,0.0032046784582537846,-0.0007763709042201139
2022-07-01,-0.01136033406971404,-0.030921065302803696,-0.019247646020379983,-0.0022166627872174383,-0.00043021642058849174,-0.022301012909686335,-0.009994551038974842,0.014508516220913537,0.0015790662510266618,0.004742176522756214,0.00042536544503457563,-0.0037669683067594883
2022-08-01,-0.015286724284952813,-0.03174287389509367,-0.0191264845791298,-0.012802375280129619,-0.020315780798510596,-0.028414652698193765,-0.014962836275918434,-0.00135691621440992,0.00017143017959386775,-0.0017505181075417875,-0.007102770525732494,-0.009182594091578289
2022-09-01,-0.010999657498895421,-0.02146301498659886,-0.013078041800067775,-0.019686726158475887,-0.017980004252389437,-0.01828272734500269,-0.011920143262773242,-0.005704994413974762,-0.004038590859675839,-0.001322122646588042,-0.010036728437324949,-0.0030193406402527767
2022-10-01,-0.002656494673038634,-0.006613802542628,-0.0011043522958297247,-0.010623070017431124,-0.012513839406527727,0.00041956408427679115,-0.0024916818961467913,-0.007407750964192772,-0.0012935096117669964,0.0004001703412011004,-0.0042884881059013225,-0.00014791246681389314
2022-11-01,-0.004282171715979777,-0.007920662947685453,-0.005147172015254831,-0.010943302663935506,-0.011865730932553498,-0.006019163294426977,-0.0021660356249763035,0.0008822433344115588,0.000811636574372443,0.0024964163447021015,-0.00217696240011922,0.000901353886586076
2022-12-01,-0.004020255946268092,-0.011557653215109709,-0.008029614618487502,-0.013456250144354254,-0.011599957570868957,-0.011280222234814397,-0.007713274314733676,-0.00019284050090395688,0.0003740809635695008,-0.0035903559164174315,-0.0011487952884312591,0.00027767822768320904
2023-01-01,-0.0005962429772434774,-0.009841747166720816,-0.004334868309188833,-0.009575154046636891,-0.007884773922917643,-0.01206317040568572,-0.007615063377562237,0.0038085784695014446,0.0016426852709563455,0.0016045686609753584,0.002196620071785116,-0.004159389035343075
2023-02-01,0.0021833995420275087,-0.005584440472789942,0.0005344105950364497,-0.008397896518975378,-0.0030821480795253375,-0.009945992991955976,0.0008643962230552305,-0.0010264329377652759,0.00025746227907164076,0.0010299999997367415,0.0010051272876703266,0.0007101437396028754
